a,b,vac_1,vac_2,inf_1,inf_2,cli_burden,inf_burden,adv_burden,total_vacc,total_vacc_perc
0.1,0.65,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.1,0.7000000000000001,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.1,0.75,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.1,0.8,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.1,0.8500000000000001,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.1,0.9,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.15000000000000002,0.0,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.15000000000000002,0.05,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.15000000000000002,0.1,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.15000000000000002,0.15000000000000002,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.15000000000000002,0.2,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.15000000000000002,0.25,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.15000000000000002,0.30000000000000004,0.09,0.98,0.9509805070919912,0.4796214868611377,19635.4836165144,19432.6149165144,202.8687,988450.0,19.769
0.15000000000000002,0.35000000000000003,0.09,0.98,0.9509805070919912,0.4796214868611377,19635.4836165144,19432.6149165144,202.8687,988450.0,19.769
0.15000000000000002,0.4,0.1,0.92,0.9456460582434049,0.5114809910172707,21925.84660946307,21712.08520946307,213.7614,996100.0,19.922
0.15000000000000002,0.45,0.16,0.49,0.9136470904823135,0.7398115697854406,38429.889325674696,38155.599625674695,274.28970000000004,999650.0,19.993
0.15000000000000002,0.5,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.15000000000000002,0.55,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.15000000000000002,0.6000000000000001,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.15000000000000002,0.65,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.15000000000000002,0.7000000000000001,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.15000000000000002,0.75,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.15000000000000002,0.8,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.15000000000000002,0.8500000000000001,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.2,0.0,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.2,0.05,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.2,0.1,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.2,0.15000000000000002,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.2,0.2,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.2,0.25,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.2,0.30000000000000004,0.09,0.98,0.9509805070919912,0.4796214868611377,19635.4836165144,19432.6149165144,202.8687,988450.0,19.769
0.2,0.35000000000000003,0.09,0.98,0.9509805070919912,0.4796214868611377,19635.4836165144,19432.6149165144,202.8687,988450.0,19.769
0.2,0.4,0.1,0.92,0.9456460582434049,0.5114809910172707,21925.84660946307,21712.08520946307,213.7614,996100.0,19.922
0.2,0.45,0.16,0.49,0.9136470904823135,0.7398115697854406,38429.889325674696,38155.599625674695,274.28970000000004,999650.0,19.993
0.2,0.5,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.2,0.55,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.2,0.6000000000000001,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.2,0.65,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.2,0.7000000000000001,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.2,0.75,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.2,0.8,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.25,0.0,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.25,0.05,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.25,0.1,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.25,0.15000000000000002,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.25,0.2,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.25,0.25,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.25,0.30000000000000004,0.09,0.98,0.9509805070919912,0.4796214868611377,19635.4836165144,19432.6149165144,202.8687,988450.0,19.769
0.25,0.35000000000000003,0.09,0.98,0.9509805070919912,0.4796214868611377,19635.4836165144,19432.6149165144,202.8687,988450.0,19.769
0.25,0.4,0.1,0.92,0.9456460582434049,0.5114809910172707,21925.84660946307,21712.08520946307,213.7614,996100.0,19.922
0.25,0.45,0.16,0.49,0.9136470904823135,0.7398115697854406,38429.889325674696,38155.599625674695,274.28970000000004,999650.0,19.993
0.25,0.5,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.25,0.55,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.25,0.6000000000000001,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.25,0.65,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.25,0.7000000000000001,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.25,0.75,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.30000000000000004,0.0,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.30000000000000004,0.05,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.30000000000000004,0.1,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.30000000000000004,0.15000000000000002,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.30000000000000004,0.2,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.30000000000000004,0.25,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.30000000000000004,0.30000000000000004,0.09,0.98,0.9509805070919912,0.4796214868611377,19635.4836165144,19432.6149165144,202.8687,988450.0,19.769
0.30000000000000004,0.35000000000000003,0.09,0.98,0.9509805070919912,0.4796214868611377,19635.4836165144,19432.6149165144,202.8687,988450.0,19.769
0.30000000000000004,0.4,0.1,0.92,0.9456460582434049,0.5114809910172707,21925.84660946307,21712.08520946307,213.7614,996100.0,19.922
0.30000000000000004,0.45,0.16,0.49,0.9136470904823135,0.7398115697854406,38429.889325674696,38155.599625674695,274.28970000000004,999650.0,19.993
0.30000000000000004,0.5,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.30000000000000004,0.55,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.30000000000000004,0.6000000000000001,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.30000000000000004,0.65,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.30000000000000004,0.7000000000000001,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.35000000000000003,0.0,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.35000000000000003,0.05,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.35000000000000003,0.1,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.35000000000000003,0.15000000000000002,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.35000000000000003,0.2,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.35000000000000003,0.25,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.35000000000000003,0.30000000000000004,0.09,0.98,0.9509805070919912,0.4796214868611377,19635.4836165144,19432.6149165144,202.8687,988450.0,19.769
0.35000000000000003,0.35000000000000003,0.09,0.98,0.9509805070919912,0.4796214868611377,19635.4836165144,19432.6149165144,202.8687,988450.0,19.769
0.35000000000000003,0.4,0.1,0.92,0.9456460582434049,0.5114809910172707,21925.84660946307,21712.08520946307,213.7614,996100.0,19.922
0.35000000000000003,0.45,0.16,0.49,0.9136470904823135,0.7398115697854406,38429.889325674696,38155.599625674695,274.28970000000004,999650.0,19.993
0.35000000000000003,0.5,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.35000000000000003,0.55,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.35000000000000003,0.6000000000000001,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.35000000000000003,0.65,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.4,0.0,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.4,0.05,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.4,0.1,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.4,0.15000000000000002,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.4,0.2,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.4,0.25,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.4,0.30000000000000004,0.09,0.98,0.9509805070919912,0.4796214868611377,19635.4836165144,19432.6149165144,202.8687,988450.0,19.769
0.4,0.35000000000000003,0.09,0.98,0.9509805070919912,0.4796214868611377,19635.4836165144,19432.6149165144,202.8687,988450.0,19.769
0.4,0.4,0.1,0.92,0.9456460582434049,0.5114809910172707,21925.84660946307,21712.08520946307,213.7614,996100.0,19.922
0.4,0.45,0.16,0.49,0.9136470904823135,0.7398115697854406,38429.889325674696,38155.599625674695,274.28970000000004,999650.0,19.993
0.4,0.5,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.4,0.55,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.4,0.6000000000000001,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.45,0.0,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.45,0.05,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.45,0.1,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.45,0.15000000000000002,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.45,0.2,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.45,0.25,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.45,0.30000000000000004,0.09,0.98,0.9509805070919912,0.4796214868611377,19635.4836165144,19432.6149165144,202.8687,988450.0,19.769
0.45,0.35000000000000003,0.09,0.98,0.9509805070919912,0.4796214868611377,19635.4836165144,19432.6149165144,202.8687,988450.0,19.769
0.45,0.4,0.1,0.92,0.9456460582434049,0.5114809910172707,21925.84660946307,21712.08520946307,213.7614,996100.0,19.922
0.45,0.45,0.16,0.49,0.9136470904823135,0.7398115697854406,38429.889325674696,38155.599625674695,274.28970000000004,999650.0,19.993
0.45,0.5,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.45,0.55,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.5,0.0,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.5,0.05,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.5,0.1,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.5,0.15000000000000002,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.5,0.2,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.5,0.25,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.5,0.30000000000000004,0.09,0.98,0.9509805070919912,0.4796214868611377,19635.4836165144,19432.6149165144,202.8687,988450.0,19.769
0.5,0.35000000000000003,0.09,0.98,0.9509805070919912,0.4796214868611377,19635.4836165144,19432.6149165144,202.8687,988450.0,19.769
0.5,0.4,0.1,0.92,0.9456460582434049,0.5114809910172707,21925.84660946307,21712.08520946307,213.7614,996100.0,19.922
0.5,0.45,0.16,0.49,0.9136470904823135,0.7398115697854406,38429.889325674696,38155.599625674695,274.28970000000004,999650.0,19.993
0.5,0.5,0.16,0.48,0.9136496707277336,0.7451206607060818,38824.42394592644,38550.823945926444,273.6,993600.0,19.872
0.55,0.0,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.55,0.05,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.55,0.1,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.55,0.15000000000000002,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.55,0.2,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.55,0.25,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.55,0.30000000000000004,0.09,0.98,0.9509805070919912,0.4796214868611377,19635.4836165144,19432.6149165144,202.8687,988450.0,19.769
0.55,0.35000000000000003,0.09,0.98,0.9509805070919912,0.4796214868611377,19635.4836165144,19432.6149165144,202.8687,988450.0,19.769
0.55,0.4,0.1,0.92,0.9456460582434049,0.5114809910172707,21925.84660946307,21712.08520946307,213.7614,996100.0,19.922
0.55,0.45,0.16,0.49,0.9136470904823135,0.7398115697854406,38429.889325674696,38155.599625674695,274.28970000000004,999650.0,19.993
0.6000000000000001,0.0,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.6000000000000001,0.05,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.6000000000000001,0.1,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.6000000000000001,0.15000000000000002,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.6000000000000001,0.2,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.6000000000000001,0.25,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.6000000000000001,0.30000000000000004,0.09,0.98,0.9509805070919912,0.4796214868611377,19635.4836165144,19432.6149165144,202.8687,988450.0,19.769
0.6000000000000001,0.35000000000000003,0.09,0.98,0.9509805070919912,0.4796214868611377,19635.4836165144,19432.6149165144,202.8687,988450.0,19.769
0.6000000000000001,0.4,0.1,0.92,0.9456460582434049,0.5114809910172707,21925.84660946307,21712.08520946307,213.7614,996100.0,19.922
0.65,0.0,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.65,0.05,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.65,0.1,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.65,0.15000000000000002,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.65,0.2,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.65,0.25,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.65,0.30000000000000004,0.09,0.98,0.9509805070919912,0.4796214868611377,19635.4836165144,19432.6149165144,202.8687,988450.0,19.769
0.65,0.35000000000000003,0.09,0.98,0.9509805070919912,0.4796214868611377,19635.4836165144,19432.6149165144,202.8687,988450.0,19.769
0.7000000000000001,0.0,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.7000000000000001,0.05,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.7000000000000001,0.1,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
0.7000000000000001,0.15000000000000002,0.08,1.0,0.9563236337932715,0.4689999992976269,18923.27466241965,18734.057462419652,189.2172,956600.0,19.132
